,age,job,marital,education,housing,loan,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,label
3389,35,admin.,married,high.school,yes,no,may,14,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3390,39,housemaid,married,high.school,yes,no,may,11,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3391,31,housemaid,divorced,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3392,39,self-employed,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3393,36,housemaid,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3394,29,services,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3395,37,management,married,university.degree,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3396,28,blue-collar,married,basic.9y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3397,38,services,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3398,31,technician,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3399,50,blue-collar,married,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3400,36,admin.,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3401,37,admin.,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3402,28,unemployed,single,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3403,38,housemaid,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3404,43,blue-collar,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3405,37,technician,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3406,47,blue-collar,divorced,basic.9y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3407,52,technician,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3408,30,admin.,single,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3409,33,admin.,divorced,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3410,43,blue-collar,married,basic.4y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3411,52,technician,married,basic.9y,no,no,may,7,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3412,44,blue-collar,married,basic.6y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3413,48,management,married,university.degree,yes,no,may,23,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3414,40,admin.,divorced,professional.course,no,no,may,18,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3415,35,student,single,high.school,no,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1
3416,53,technician,married,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3417,33,blue-collar,married,professional.course,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3418,54,retired,married,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3419,35,technician,married,professional.course,no,no,may,8,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3420,33,services,single,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3421,36,services,single,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3422,41,housemaid,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3423,48,blue-collar,married,professional.course,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3424,35,admin.,married,university.degree,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3425,42,admin.,single,university.degree,yes,no,may,15,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3426,35,admin.,married,university.degree,yes,no,may,9,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3427,34,admin.,married,high.school,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3428,29,management,single,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3429,32,admin.,single,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3430,31,blue-collar,married,basic.9y,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3431,46,blue-collar,married,basic.4y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3432,25,blue-collar,single,basic.4y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3433,28,admin.,single,university.degree,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3434,48,technician,single,university.degree,yes,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3435,42,retired,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3436,32,technician,divorced,professional.course,yes,no,may,17,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3437,30,admin.,married,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3438,32,services,single,high.school,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3439,28,services,single,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3440,28,blue-collar,married,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3441,40,blue-collar,married,basic.6y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3442,46,blue-collar,married,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3443,38,entrepreneur,married,basic.6y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3444,47,blue-collar,married,basic.4y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3445,37,services,married,high.school,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3446,55,technician,married,basic.4y,yes,no,may,7,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3447,28,admin.,single,university.degree,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3448,43,blue-collar,single,basic.9y,yes,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3449,33,management,single,university.degree,no,yes,may,11,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3450,33,blue-collar,married,basic.9y,no,yes,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3451,35,admin.,divorced,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3452,59,entrepreneur,divorced,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3453,29,services,single,university.degree,no,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3454,30,self-employed,married,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3455,39,admin.,single,high.school,yes,no,may,16,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3456,51,retired,married,university.degree,yes,yes,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3457,34,blue-collar,married,basic.9y,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3458,31,technician,single,professional.course,yes,yes,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3459,36,blue-collar,married,basic.9y,yes,yes,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3460,46,technician,married,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3461,31,technician,married,university.degree,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3462,37,technician,married,professional.course,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3463,30,self-employed,single,high.school,yes,yes,may,8,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3464,47,admin.,married,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3465,41,blue-collar,married,high.school,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3466,27,services,single,high.school,yes,yes,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3467,39,blue-collar,divorced,basic.6y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3468,32,services,married,high.school,no,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3469,42,blue-collar,married,basic.4y,yes,yes,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3470,37,services,married,high.school,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3471,41,blue-collar,married,basic.6y,yes,no,may,6,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3472,51,blue-collar,married,basic.9y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3473,48,technician,married,high.school,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3474,36,technician,married,basic.9y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3475,50,management,single,university.degree,no,no,may,6,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3476,25,admin.,married,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3477,49,blue-collar,married,basic.9y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3478,44,self-employed,single,basic.6y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3479,52,entrepreneur,married,university.degree,yes,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3480,33,self-employed,single,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3481,48,admin.,divorced,professional.course,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3482,42,blue-collar,married,basic.9y,no,no,may,9,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3483,35,management,married,university.degree,yes,no,may,10,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3484,45,management,married,university.degree,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3485,28,admin.,married,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3486,56,entrepreneur,married,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3487,60,retired,married,basic.9y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3488,37,admin.,married,high.school,no,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3489,38,entrepreneur,married,basic.9y,no,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3490,41,self-employed,married,high.school,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3491,57,services,divorced,high.school,yes,yes,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1
3492,23,services,married,basic.9y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3493,33,admin.,married,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3494,48,blue-collar,married,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3495,38,technician,married,university.degree,yes,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3496,32,blue-collar,married,basic.4y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3497,31,management,married,high.school,no,no,may,7,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3498,43,blue-collar,divorced,basic.9y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3499,44,management,married,high.school,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3500,44,admin.,married,university.degree,no,no,may,6,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3501,33,services,married,high.school,no,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3502,36,admin.,married,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3503,47,technician,married,professional.course,no,no,may,6,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3504,30,admin.,married,university.degree,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3505,34,blue-collar,married,basic.9y,no,yes,may,19,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3506,28,admin.,single,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3507,46,blue-collar,married,basic.9y,no,yes,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3508,32,blue-collar,married,basic.4y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3509,36,retired,married,high.school,no,no,may,20,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3510,24,student,single,university.degree,yes,yes,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3511,35,blue-collar,married,basic.4y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3512,31,admin.,single,university.degree,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3513,51,admin.,divorced,university.degree,no,no,may,6,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3514,33,admin.,married,university.degree,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3515,28,services,single,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3516,43,blue-collar,married,basic.6y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3517,33,self-employed,married,university.degree,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3518,31,services,married,basic.9y,yes,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3519,39,admin.,married,professional.course,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3520,52,self-employed,married,university.degree,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3521,24,student,single,high.school,yes,yes,may,7,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3522,30,admin.,single,university.degree,no,yes,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3523,28,blue-collar,married,basic.9y,no,yes,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1
3524,28,blue-collar,married,basic.9y,no,no,may,7,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3525,41,technician,single,university.degree,yes,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3526,39,blue-collar,married,basic.9y,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3527,37,technician,married,basic.9y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3528,51,blue-collar,married,basic.4y,no,yes,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
3529,53,technician,married,high.school,no,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3530,52,blue-collar,married,basic.4y,no,yes,may,19,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3531,33,services,married,high.school,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3532,36,self-employed,single,university.degree,yes,no,may,6,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3533,41,blue-collar,married,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3534,43,admin.,divorced,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3535,39,self-employed,married,basic.4y,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3536,43,technician,divorced,university.degree,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3537,56,blue-collar,married,basic.4y,yes,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3538,52,admin.,married,university.degree,no,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3539,36,technician,married,professional.course,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3540,35,self-employed,divorced,basic.9y,no,yes,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3541,30,services,married,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3542,30,management,divorced,high.school,yes,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3543,36,housemaid,married,basic.4y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3544,38,admin.,divorced,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3545,38,blue-collar,married,basic.6y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3546,39,entrepreneur,divorced,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3547,34,management,married,high.school,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3548,59,retired,married,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3549,32,blue-collar,married,basic.9y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3550,37,blue-collar,single,professional.course,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3551,52,self-employed,single,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3552,29,technician,married,professional.course,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3553,44,blue-collar,married,basic.6y,yes,yes,may,7,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3554,41,blue-collar,married,basic.4y,no,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3555,37,services,divorced,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3556,46,admin.,married,high.school,yes,yes,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3557,49,services,single,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3558,46,admin.,divorced,university.degree,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3559,32,student,single,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3560,40,self-employed,married,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3561,28,technician,divorced,professional.course,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3562,40,blue-collar,married,basic.6y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3563,32,admin.,single,professional.course,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3564,47,management,married,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3565,38,blue-collar,married,basic.9y,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3566,32,management,single,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3567,34,admin.,single,high.school,no,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3568,53,technician,married,professional.course,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3569,36,technician,married,university.degree,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3570,45,entrepreneur,married,basic.4y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3571,47,management,married,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
3572,44,blue-collar,divorced,basic.6y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3573,44,blue-collar,divorced,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3574,37,admin.,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3575,58,retired,divorced,university.degree,yes,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3576,28,services,single,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3577,46,technician,married,professional.course,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3578,48,admin.,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3579,41,blue-collar,married,professional.course,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3580,32,blue-collar,single,basic.6y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3581,49,management,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3582,27,services,single,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3583,55,blue-collar,married,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3584,46,admin.,married,professional.course,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3585,42,admin.,divorced,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3586,51,blue-collar,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3587,57,retired,married,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3588,32,services,single,basic.6y,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3589,54,blue-collar,married,basic.4y,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3590,33,admin.,married,professional.course,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3591,50,blue-collar,married,basic.6y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
3592,45,services,divorced,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
